Sample,Confidence_Before,Target_Class,Confidence_After,L2_Difference,L0_Difference,L0_Weight,Query_Count,Results
0,0.841818034648895,0,0.568015575408935,15.02904940535,627,0.001207701553254,2000,0
1,0.843832433223724,0,0.572892189025879,15.1616946867658,619,0.001192292283037,2000,0
2,0.844411790370941,0,0.578780174255371,15.2138208882832,634,0.001221184664694,2000,0
3,0.837228894233704,0,0.573758482933044,15.9747108871403,664,0.001278969428008,2000,0
4,0.840894341468811,0,0.531577110290527,15.5003198488659,694,0.001336754191322,2000,0
5,0.824491858482361,0,0.515178382396698,16.7659107467507,758,0.001460028353057,2000,0
6,0.816918134689331,0,0.52386999130249,16.8029125466385,776,0.001494699211045,2000,0
7,0.82252699136734,0,0.535411953926086,17.0198237991178,807,0.001554410133136,2000,0
8,0.81521213054657,0,0.54566365480423,17.2591763867855,814,0.001567893244576,2000,0
9,0.808293342590332,0,0.539036452770233,17.5678759468122,817,0.001573671720907,2000,0
10,0.806692242622376,0,0.562632262706757,16.8178750953273,718,0.001382982001972,2000,0
11,0.81013947725296,0,0.574311375617981,16.9308451613539,744,0.001433062130178,2000,0
12,0.816177189350128,0,0.558242321014404,16.6285372379178,748,0.001440766765286,2000,0
13,0.819125771522522,0,0.583721339702606,16.1399621296674,750,0.00144461908284,2000,0
14,0.821657776832581,0,0.577910602092743,16.694902495058,771,0.00148506841716,2000,0
15,0.825902581214905,0,0.584125459194183,16.344047518083,753,0.001450397559172,2000,0
16,0.841731429100037,0,0.574687540531158,16.2042005936153,738,0.001421505177515,2000,0
17,0.837692379951477,0,0.585632979869843,16.7004340742957,739,0.001423431336292,2000,0
18,0.833215355873108,0,0.58933824300766,17.3512878352727,751,0.001446545241617,2000,0
19,0.833572506904602,0,0.57558012008667,16.498262930944,780,0.001502403846154,2000,0
20,0.824843406677246,0,0.552177011966705,16.0344707493166,765,0.001473511464497,2000,0
21,0.803808689117431,0,0.540537178516388,17.4625473892719,785,0.001512034640039,2000,0
22,0.789489805698395,0,0.531429469585419,18.0698099471559,784,0.001510108481262,2000,0
23,0.786105871200562,0,0.514513552188873,16.5685369529957,806,0.001552483974359,2000,0
24,0.781419336795807,0,0.455640852451324,18.8666601456618,936,0.001802884615385,2000,1
25,0.790258347988129,0,0.455254077911377,17.6923814507675,938,0.001806736932939,2000,1
