Sample,Confidence_Before,Target_Class,Confidence_After,L2_Difference,L0_Difference,L0_Weight,Query_Count,Results
0,0,0,0.111456823461579,0,0,0,4000,1
1,0,0,0.106750326031947,0,0,0,4000,1
2,0,0,0.279574270292653,0,0,0,4000,1
3,0,0,0.215508599540788,0,0,0,4000,1
4,0,0,0.241560127337682,0,0,0,4000,1
5,0,0,0.252168384370366,0,0,0,4000,1
6,0,0,0.260516815811765,0,0,0,4000,1
7,0,0,0.072003241215003,0,0,0,4000,1
8,0,0,0.217704815739764,0,0,0,4000,1
9,0,0,0.174841181830303,0,0,0,4000,1
10,0.511118591620267,0,0.223680974095598,5.41021574877464,93,0.000179132766272,4000,1
11,0.557400566877832,0,0.1868137781259,5.67324673938444,96,0.000184911242604,4000,1
12,0.49099558248203,0,0.230289784480493,5.36599714995289,75,0.000144461908284,4000,1
13,0.512261479169668,0,0.208495817603482,5.65204436786657,90,0.000173354289941,4000,1
14,0.505655418627143,0,0.171320419590725,5.78944936520962,98,0.000188763560158,4000,1
15,0.512082977554215,0,0.21099041964525,6.12964760626652,99,0.000190689718935,4000,1
16,0.54308037184204,0,0.177636956050614,6.18944047510339,94,0.000181058925049,4000,1
17,0.579753678266701,0,0.180807718236527,6.23063335489064,102,0.000196468195266,4000,1
18,0.604905142960915,0,0.189752906684639,5.8148029950797,99,0.000190689718935,4000,1
19,0.564199408819525,0,0.171022681360603,5.88164047972971,102,0.000196468195266,4000,1
20,0.566494570267325,0,0.219599925871714,5.70126893879733,105,0.000202246671598,4000,1
21,0.544315185711763,0,0.194581553926623,5.59751688782592,100,0.000192615877712,4000,1
22,0.532985773451312,0,0.188858665939654,6.29274555932115,117,0.000225360576923,4000,1
23,0.645474254003558,0,0.238486673850028,6.42622821516893,134,0.000258105276134,4000,1
24,0.658956714830901,0,0.348161932409157,6.8972031284986,132,0.00025425295858,4000,1
25,0.656817168643293,0,0.290178641624834,6.52496580660721,140,0.000269662228797,4000,1
26,0.668365723887529,0,0.261026448178687,6.89017487469814,144,0.000277366863905,4000,1
27,0.655100825750639,0,0.313168836491648,6.99408768827722,149,0.000286997657791,4000,1
28,0.660737434845671,0,0.330508533062878,7.23144166527303,150,0.000288923816568,4000,1
29,0.683623835876279,0,0.26336419249981,7.22985714205351,150,0.000288923816568,4000,1
30,0.616346889253011,0,0.318256351281024,7.09655059679937,147,0.000283145340237,4000,1
31,0.573955843843184,0,0.320851413071765,6.73268808218496,125,0.00024076984714,4000,1
32,0.559566590208293,0,0.316228458387154,5.83522691295899,108,0.000208025147929,4000,1
33,0.612445008556511,0,0.310976296341564,6.46371589891123,120,0.000231139053254,4000,1
34,0.584318651491695,0,0.344839712136541,6.46114224364831,123,0.000236917529586,4000,1
35,0.587873705084098,0,0.331697001393256,6.40225594611295,125,0.00024076984714,4000,1
36,0.569502416398002,0,0.357133574890032,6.02384726489798,127,0.000244622164694,4000,1
37,0.636077052282361,0,0.350572368003264,6.59576483831737,128,0.000246548323471,4000,1
38,0.600302282550667,0,0.32411507040934,6.76781855071554,132,0.00025425295858,4000,1
39,0.561294445945517,0,0.360548223699235,6.79876167569894,132,0.00025425295858,4000,1
40,0.600612550300054,0,0.269833760389035,6.43215681492692,126,0.000242696005917,4000,1
41,0.59190144631444,0,0.272995231285212,6.95730484701748,147,0.000283145340237,4000,1
42,0.569782811142073,0,0.253530541483921,6.87640097920118,132,0.00025425295858,4000,1
43,0.549019166785028,0,0.272464902906852,6.21004754439549,126,0.000242696005917,4000,1
44,0.637092464690145,0,0.281572053014685,6.34343757812544,122,0.000234991370809,4000,1
45,0.604258337557771,0,0.245452167648912,6.47783313954408,125,0.00024076984714,4000,1
46,0.564879309105068,0,0.325350576395481,6.68396487048294,126,0.000242696005917,4000,1
47,0.571118327501175,0,0.268730864038351,6.36709872505117,119,0.000229212894477,4000,1
48,0.585106988172638,0,0.275204131786334,6.10204269313441,125,0.00024076984714,4000,1
49,0.580065934210724,0,0.346295558069441,6.35320381931069,137,0.000263883752465,4000,1
50,0.642359611475137,0,0.345051085924214,6.26877801925314,131,0.000252326799803,4000,1
51,0.649354364966682,0,0.301305484828337,6.74760213436072,129,0.000248474482249,4000,1
52,0.684147952174682,0,0.227788286142689,7.37980869107061,152,0.000292776134122,4000,1
