Sample,Confidence_Before,Target_Class,Confidence_After,L2_Difference,L0_Difference,L0_Weight,Query_Count,Results
0,0,0,0.064285695552826,0,0,0,2000,1
1,0,0,0.107441127300262,0,0,0,2000,1
2,0,0,0.247506707906723,0,0,0,2000,1
3,0,0,0.220428228378296,0,0,0,2000,1
4,0,0,0.225053831934929,0,0,0,2000,1
5,0,0,0.238188087940216,0,0,0,2000,1
6,0,0,0.249410003423691,0,0,0,2000,1
7,0,0,0.069234162569046,0,0,0,2000,1
8,0,0,0.247534811496735,0,0,0,2000,1
9,0,0,0.13897567987442,0,0,0,2000,1
10,0.473938435316086,0,0.220595359802246,5.85894296017075,93,0.000179132766272,2000,1
11,0.472925394773483,0,0.203077405691147,5.36888382206299,98,0.000188763560158,2000,1
12,0.448909431695938,0,0.148161441087723,5.56755582066534,87,0.000167575813609,2000,1
13,0.452626734972,0,0.20909395813942,5.10923205684457,78,0.000150240384615,2000,1
14,0.490074247121811,0,0.161870837211609,6.26202679834747,96,0.000184911242604,2000,1
15,0.492583721876144,0,0.188406676054001,6.00001025245824,98,0.000188763560158,2000,1
16,0.499797135591507,0,0.17421518266201,6.10681544874486,99,0.000190689718935,2000,1
17,0.512194812297821,0,0.196048185229301,6.31307389159863,108,0.000208025147929,2000,1
18,0.514918029308319,0,0.155477479100227,6.40473200688126,107,0.000206098989152,2000,1
19,0.50327056646347,0,0.160525247454643,6.18452509368112,105,0.000202246671598,2000,1
20,0.508638143539429,0,0.198057815432548,5.94912430272243,102,0.000196468195266,2000,1
21,0.499813735485077,0,0.161197185516357,6.10207419623422,102,0.000196468195266,2000,1
22,0.522025167942047,0,0.137783899903297,6.31524643719277,111,0.00021380362426,2000,1
23,0.577281951904297,0,0.174124523997307,6.92538693769756,135,0.000260031434911,2000,1
24,0.583663046360016,0,0.256425082683563,7.00509947717526,138,0.000265809911243,2000,1
25,0.583866953849793,0,0.268035352230072,6.48231972756399,133,0.000256179117357,2000,1
26,0.580239534378052,0,0.271628260612488,6.87688738903556,143,0.000275440705128,2000,1
27,0.578426539897919,0,0.282095491886139,6.64568092607258,146,0.00028121918146,2000,1
28,0.58181232213974,0,0.291865587234497,7.08514156986118,148,0.000285071499014,2000,1
29,0.587471008300781,0,0.289768815040588,7.23587435900673,150,0.000288923816568,2000,1
30,0.578383028507233,0,0.314253509044647,6.76618568639608,136,0.000261957593688,2000,1
31,0.561511874198914,0,0.320862472057343,6.37407885106065,126,0.000242696005917,2000,1
32,0.548452496528626,0,0.294161438941956,5.66105699676711,108,0.000208025147929,2000,1
33,0.555416762828827,0,0.266495168209076,6.52152618098976,123,0.000236917529586,2000,1
34,0.552420735359192,0,0.288594126701355,6.29845309117974,123,0.000236917529586,2000,1
35,0.559732556343079,0,0.317786991596222,6.72905067818663,125,0.00024076984714,2000,1
36,0.566689491271973,0,0.318594813346863,6.76981676780019,129,0.000248474482249,2000,1
37,0.544175684452057,0,0.276683330535889,6.92617632557007,137,0.000263883752465,2000,1
38,0.544799089431763,0,0.282760620117187,6.12031615982326,129,0.000248474482249,2000,1
39,0.545064628124237,0,0.297437310218811,6.2163320008499,128,0.000246548323471,2000,1
40,0.542060256004334,0,0.262356162071228,6.62724097590472,129,0.000248474482249,2000,1
41,0.540576994419098,0,0.276783287525177,7.00418614874742,146,0.00028121918146,2000,1
42,0.549883663654327,0,0.268729269504547,6.72455718675507,134,0.000258105276134,2000,1
43,0.537364304065704,0,0.262016534805298,6.67315255433715,125,0.00024076984714,2000,1
44,0.538771510124207,0,0.266131341457367,6.64346250100855,123,0.000236917529586,2000,1
45,0.5318323969841,0,0.27441143989563,6.59972504174849,126,0.000242696005917,2000,1
46,0.530451476573944,0,0.25603860616684,6.26221098561018,119,0.000229212894477,2000,1
47,0.54140442609787,0,0.272602140903473,6.51693207659004,120,0.000231139053254,2000,1
48,0.544080257415772,0,0.274404346942902,6.74600313124951,124,0.000238843688363,2000,1
49,0.548466920852661,0,0.280351996421814,6.49186993402457,122,0.000234991370809,2000,1
50,0.556107521057129,0,0.284563601016998,6.71997487225488,126,0.000242696005917,2000,1
51,0.584327399730682,0,0.309785842895508,6.79478733648794,143,0.000275440705128,2000,1
52,0.597436368465424,0,0.277443706989288,7.35739263947255,155,0.000298554610454,2000,1
53,0.604439854621887,0,0.333936512470245,7.31072114080519,156,0.000300480769231,2000,1
54,0.60217273235321,0,0.121549278497696,7.14516691385414,156,0.000300480769231,2000,1
55,0.601282298564911,0,0.104672938585281,7.43448225070345,158,0.000304333086785,2000,1
56,0.609185039997101,0,0.136571735143662,7.28251449027313,162,0.000312037721893,2000,1
57,0.569696724414825,0,0.082531146705151,7.06051178068218,150,0.000288923816568,2000,1
58,0.567884802818298,0,0.244019821286201,7.17809260572493,147,0.000283145340237,2000,1
59,0.597688555717468,0,0.142910063266754,7.18830482514001,153,0.000294702292899,2000,1
60,0.621933400630951,0,0.075204372406006,7.08245933952607,152,0.000292776134122,2000,1
61,0.621739447116852,0,0.147635817527771,7.47917164252067,159,0.000306259245562,2000,1
62,0.617585957050324,0,0.176588386297226,6.99581464375638,152,0.000292776134122,2000,1
63,0.602546751499176,0,0.17247349023819,7.26676930818592,146,0.00028121918146,2000,1
64,0.58011919260025,0,0.198848426342011,6.5180151379041,138,0.000265809911243,2000,1
65,0.55919748544693,0,0.195731490850449,6.74174107069976,134,0.000258105276134,2000,1
66,0.561715960502625,0,0.249215632677078,6.74472639195011,132,0.00025425295858,2000,1
67,0.557879447937012,0,0.240741401910782,6.43059655768099,129,0.000248474482249,2000,1
68,0.555372595787048,0,0.256579160690308,6.77957445255862,131,0.000252326799803,2000,1
69,0.555652916431427,0,0.257398009300232,7.08081107138732,135,0.000260031434911,2000,1
70,0.531348586082459,0,0.248321115970612,6.85165490467217,143,0.000275440705128,2000,1
71,0.528260052204132,0,0.238733619451523,6.92313485584517,144,0.000277366863905,2000,1
72,0.50609701871872,0,0.215327829122543,6.9752095764314,147,0.000283145340237,2000,1
73,0.521578729152679,0,0.196687340736389,7.00577341963241,141,0.000271588387574,2000,1
74,0.525452613830566,0,0.218328177928925,7.17764803369847,141,0.000271588387574,2000,1
75,0.528622984886169,0,0.200325429439545,7.21588767834863,139,0.00026773607002,2000,1
76,0.526077210903168,0,0.204852700233459,7.09297078276674,143,0.000275440705128,2000,1
77,0.536924779415131,0,0.140605866909027,7.29043339381059,150,0.000288923816568,2000,1
78,0.520146548748016,0,0.21072518825531,6.72160981065929,147,0.000283145340237,2000,1
79,0.54900074005127,0,0.206089317798614,6.52617125028179,147,0.000283145340237,2000,1
80,0.548303067684174,0,0.24789223074913,6.80890589879453,162,0.000312037721893,2000,1
81,0.541970133781433,0,0.278130352497101,7.08551381053248,152,0.000292776134122,2000,1
82,0.565384745597839,0,0.260533273220062,7.55826579158473,162,0.000312037721893,2000,1
83,0.561503529548645,0,0.258541107177734,6.88944051567271,159,0.000306259245562,2000,1
84,0.568485677242279,0,0.273676455020905,7.49540010163455,161,0.000310111563116,2000,1
85,0.620560765266418,0,0.329511165618896,7.88727872624633,174,0.000335151627219,2000,1
86,0.646353363990784,0,0.355435967445374,7.79861579413284,191,0.00036789632643,2000,1
87,0.658446967601776,0,0.383290767669678,7.75244625355531,191,0.00036789632643,2000,1
88,0.639357566833496,0,0.303601324558258,7.76550104860902,185,0.000356339373767,2000,1
89,0.623848140239716,0,0.321461737155914,7.70938602182596,191,0.00036789632643,2000,1
90,0.614311397075653,0,0.237767547369003,7.63541597332695,182,0.000350560897436,2000,1
91,0.607649087905884,0,0.226661920547485,7.94271590017035,184,0.00035441321499,2000,1
92,0.63121634721756,0,0.3077392578125,8.54028875993296,188,0.000362117850099,2000,1
93,0.625535547733307,0,0.256085157394409,8.0561695930579,188,0.000362117850099,2000,1
94,0.641120910644531,0,0.334058821201324,8.3632698729677,204,0.000392936390533,2000,1
95,0.631194889545441,0,0.266941726207733,8.82532007973671,203,0.000391010231755,2000,1
96,0.627273619174957,0,0.278097331523895,8.17153845695878,194,0.000373674802761,2000,1
97,0.617745578289032,0,0.273460566997528,7.26499880333485,183,0.000352487056213,2000,1
98,0.635553896427155,0,0.241341471672058,8.21888467856054,204,0.000392936390533,2000,1
99,0.649182498455048,0,0.229020655155182,8.4241829811812,237,0.000456499630178,2000,1
100,0.631618082523346,0,0.303224503993988,8.42294152109245,216,0.000416050295858,2000,1
101,0.600350201129913,0,0.279522955417633,8.44339316388582,201,0.000387157914201,2000,1
102,0.58473551273346,0,0.308652758598328,7.99781688782414,192,0.000369822485207,2000,1
103,0.564135551452637,0,0.284252107143402,9.60161062357275,287,0.000552807569034,2000,1
104,0.561053335666657,0,0.28631979227066,8.20013596909054,183,0.000352487056213,2000,1
105,0.560270309448242,0,0.254861116409302,7.71061671657607,185,0.000356339373767,2000,1
106,0.551250219345093,0,0.275645852088928,8.04948745983327,185,0.000356339373767,2000,1
107,0.536528527736664,0,0.281356811523437,7.50992474177115,174,0.000335151627219,2000,1
108,0.533823609352112,0,0.226883083581924,8.06067723539851,178,0.000342856262327,2000,1
109,0.529764711856842,0,0.24540501832962,7.83994150579596,177,0.00034093010355,2000,1
110,0.545414984226227,0,0.253473460674286,7.89380204506318,191,0.00036789632643,2000,1
111,0.527921199798584,0,0.265284538269043,7.64646654317696,174,0.000335151627219,2000,1
112,0.531108677387237,0,0.255639672279358,7.97944205935626,177,0.00034093010355,2000,1
113,0.530988216400147,0,0.243580520153046,7.8213226038903,185,0.000356339373767,2000,1
114,0.536576926708221,0,0.280003786087036,8.17195812850135,206,0.000396788708087,2000,1
115,0.55297040939331,0,0.257063865661621,8.75466108620619,218,0.000419902613412,2000,1
116,0.565065205097199,0,0.26596587896347,8.77058713939403,225,0.000433385724852,2000,1
117,0.534700810909271,0,0.252045631408691,7.72801989039718,192,0.000369822485207,2000,1
118,0.523619472980499,0,0.291667103767395,7.88144175788964,195,0.000375600961538,2000,1
119,0.542733907699585,0,0.271405339241028,7.92551154055979,183,0.000352487056213,2000,1
120,0.587436079978943,0,0.349584758281708,7.83271857019791,198,0.00038137943787,2000,1
121,0.579931378364563,0,0.304398417472839,8.18345213763048,206,0.000396788708087,2000,1
122,0.5994753241539,0,0.301957190036774,8.95364112248475,242,0.000466130424063,2000,1
123,0.615592002868652,0,0.288765668869019,8.66211396701447,225,0.000433385724852,2000,1
124,0.622951030731201,0,0.32772433757782,8.81255177685128,236,0.0004545734714,2000,1
125,0.618700265884399,0,0.337496638298035,8.81298891118304,236,0.0004545734714,2000,1
126,0.627751469612122,0,0.378015875816345,8.95811690680332,253,0.000487318170611,2000,1
127,0.633594155311585,0,0.370434403419495,9.27042317626193,262,0.000504653599606,2000,1
