Sample,Confidence_Before,Target_Class,Confidence_After,L2_Difference,L0_Difference,L0_Weight,Query_Count,Results
0,0.914775074,0,0.369162202,50.20257816,8479,0.0163319,4000,1
1,0.914299369,0,0.391635984,48.7372448,8501,0.016374276,4000,1
2,0.913696945,0,0,48.028556,8511,0.016393537,4000,1
3,0.913513362,0,0.494275987,47.64913624,8496,0.016364645,4000,1
4,0.91467309,0,0.411694407,52.0622741,8510,0.016391611,4000,1
5,0.915284276,0,0,49.06312656,8580,0.016526442,4000,1
6,0.915584207,0,0.456239522,53.18884407,8398,0.016175881,4000,1
7,0.916015327,0,0.401392043,49.83350781,8326,0.016037198,4000,1
8,0.917252123,0,0.337602735,47.27808072,8375,0.01613158,4000,1
9,0.915549517,0,0.386127591,47.65313848,8415,0.016208626,4000,1
10,0.915922165,0,0.291346788,49.15887386,8401,0.01618166,4000,1
11,0.913032055,0,0.334846914,49.99296852,8457,0.016289525,4000,1
12,0.909417093,0,0.401837021,53.39952265,8428,0.016233666,4000,1
13,0.907394767,0,0.302258462,50.0498174,8503,0.016378128,4000,1
14,0.90899682,0,0.509260476,51.33519387,8393,0.016166251,4000,0
15,0.90908736,0,0.471701384,47.30492528,8313,0.016012158,4000,1
16,0.909786999,0,0.371631712,47.33355264,8487,0.01634731,4000,1
17,0.912588477,0,0.314373672,49.85624039,8535,0.016439765,4000,1
18,0.913853943,0,0.455351233,50.52939639,8523,0.016416651,4000,1
19,0.915731013,0,0.244890913,47.07821284,8550,0.016468658,4000,1
20,0.914170027,0,0.361776292,47.0125058,8636,0.016634307,4000,1
21,0.910154283,0,0.315870881,48.6581437,8686,0.016730615,4000,1
22,0.909506321,0,0.556169152,52.97050633,8744,0.016842332,4000,0
23,0.908070385,0,0.339214295,47.54972937,8705,0.016767212,4000,1
24,0.901535332,0,0.441534221,48.52060241,8579,0.016524516,4000,1
25,0.894573987,0,0.240335584,50.97251855,8251,0.015892736,4000,1
26,0.89704752,0,0.14920415,49.00208063,8202,0.015798354,4000,1
27,0.898641288,0,0.115203954,48.90474747,8154,0.015705899,4000,1
28,0.899497569,0,0.515115559,50.29113885,8096,0.015594181,4000,0
29,0.899879634,0,0.483847767,50.93526283,8050,0.015505578,4000,1
30,0.901020586,0,0.39980036,49.84606523,8032,0.015470907,4000,1
31,0.90068239,0,0.428038716,48.13923354,8075,0.015553732,4000,1
32,0.899387598,0,0.638775945,47.48869414,8310,0.016006379,4000,0
33,0.904306948,0,0.519250154,47.08328792,8248,0.015886958,4000,0
34,0.904685259,0,0.349865466,46.85149163,8236,0.015863844,4000,1
35,0.90480274,0,0.257630646,47.63890304,8394,0.016168177,4000,1
36,0.903805971,0,0.300526947,49.52669376,8316,0.016017936,4000,1
37,0.901889265,0,0,48.4315591,8420,0.016218257,4000,1
38,0.899682403,0,0.319119424,48.28022776,8362,0.01610654,4000,1
