Sample,Confidence_Before,Target_Class,Confidence_After,L2_Difference,L0_Difference,L0_Weight,Query_Count,Results
0,0.963887963,0,0.385683321,31.18798875,2734,0.005266118,2000,1
1,0.95449982,0,0.240160368,29.67447301,2705,0.005210259,2000,1
2,0.928632373,0,0.2255069,27.91078857,2664,0.005131287,2000,1
3,0.910108247,0,0.301717664,29.99510456,2655,0.005113952,2000,1
4,0.945344629,0,0.268616478,29.35288721,2669,0.005140918,2000,1
5,0.888275839,0,0.392014674,31.35761581,2659,0.005121656,2000,1
6,0.955566344,0,0.44058079,29.38363047,2654,0.005112025,2000,1
7,0.916377551,0,0.393195691,28.98946102,2665,0.005133213,2000,1
8,0.985422526,0,0.36440608,28.11750649,2718,0.0052353,2000,1
9,0.912356613,0,0.371396019,29.19643582,2831,0.005452955,2000,1
10,0.910086481,0,0.537885336,31.94635353,2827,0.005445251,2000,0
11,0.89044245,0,0.359450563,29.13586174,2933,0.005649424,2000,1
12,0.89453741,0,0.365322284,29.77778963,2890,0.005566599,2000,1
13,0.862645406,0,0.305531412,32.7503821,3258,0.006275425,2000,1
14,0.866722822,0,0.359707461,33.18768572,3307,0.006369807,2000,1
15,0.916763289,0,0.321919468,32.39964306,3340,0.00643337,2000,1
16,0.924947379,0,0.313909089,35.50916339,3460,0.006664509,2000,1
17,0.876597958,0,0.313558949,33.14323974,3564,0.00686483,2000,1
18,0.86725276,0,0.31994748,33.9163403,3687,0.007101747,2000,1
19,0.883402741,0,0.334578927,36.62608323,3768,0.007257766,2000,1
20,0.953445598,0,0.336796451,33.61597106,3826,0.007369483,2000,1
21,0.910216874,0,0.314495785,33.50023016,3916,0.007542838,2000,1
22,0.899588872,0,0.340784425,37.99864645,4055,0.007810574,2000,1
23,0.97896751,0,0.310656576,38.5265544,4125,0.007945405,2000,1
24,0.912462832,0,0.313955136,38.01048986,4342,0.008363381,2000,1
25,0.947733063,0,0.306227908,39.20751778,4465,0.008600299,2000,1
26,0.980369686,0,0.334132296,39.15853502,4642,0.008941229,2000,1
27,0.892108461,0,0.364351496,40.41507688,4868,0.009376541,2000,1
28,0.984593391,0,0.707444988,40.88474813,4791,0.009228227,2000,0
29,0.930165963,0,0.457246387,40.12710505,4872,0.009384246,2000,1
30,0.881723734,0,0.644374899,40.14700591,4904,0.009445883,2000,0
31,0.891390958,0,0.398834424,38.72418702,5086,0.009796444,2000,1
32,0.926289819,0,0.500520831,41.97297257,5267,0.010145078,2000,1
33,0.919029248,0,0.507634474,40.07213123,5331,0.010268352,2000,1
34,0.906243022,0,0.576823312,40.17694274,5482,0.010559202,2000,0
35,0.959563844,0,0.36368818,42.40332007,5537,0.010665141,2000,1
36,0.943303076,0,0.360027503,39.91427338,5638,0.010859683,2000,1
37,0.955734886,0,0.423231906,42.05845276,5909,0.011381672,2000,1
38,0.97276305,0,0.438001953,41.366846,5793,0.011158238,2000,1
39,0.976741979,0,0.39302207,41.89477491,5744,0.011063856,2000,1
40,0.954372884,0,0.43120126,41.94017581,5730,0.01103689,2000,1
41,0.913584201,0,0.664641184,45.36261148,5826,0.011221801,2000,0
42,0.947475338,0,0.47748529,42.50296595,5971,0.011501094,2000,1
43,0.879064005,0,0.617389844,44.47843276,6064,0.011680227,2000,0
