Sample,Confidence_Before,Target_Class,Confidence_After,L2_Difference,L0_Difference,L0_Weight,Query_Count,Results
0,0.835517406463623,0,0.538190245628357,19.2475905610746,955,0.00183948163215,2000,0
1,0.830851316452026,0,0.519226312637329,18.3747787794617,967,0.001862595537475,2000,0
2,0.826252162456512,0,0.531604528427124,18.0782527318808,943,0.001816367726824,2000,0
3,0.807727634906769,0,0.508711576461792,18.2797917974577,937,0.001804810774162,2000,0
4,0.794667959213257,0,0.487280786037445,17.835235483719,913,0.001758582963511,2000,1
5,0.803859770298004,0,0.465892493724823,18.2223837916337,928,0.001787475345168,2000,1
6,0.804404139518738,0,0.461068153381348,18.3859465245605,958,0.001845260108481,2000,1
7,0.797856986522675,0,0.484473705291748,17.9616991803987,887,0.001708502835306,2000,1
8,0.796291291713715,0,0.362654507160187,18.0338913711209,935,0.001800958456608,2000,1
9,0.765464305877685,0,0.489433586597443,17.0119278777917,855,0.001646865754438,2000,1
10,0.767976701259613,0,0.421337246894836,17.743878627802,890,0.001714281311637,2000,1
11,0.767775118350983,0,0.252841532230377,18.7691739717059,1006,0.001937715729783,2000,1
12,0.762129843235016,0,0.151941359043121,19.059241906164,1014,0.001953125,2000,1
13,0.759383082389831,0,0.115192599594593,18.1265660077303,1001,0.001928084935897,2000,1
14,0.777189910411835,0,0.245625123381615,19.5471822449631,1136,0.002188116370809,2000,1
15,0.778079986572266,0,0.389961063861847,18.3810343056458,1042,0.002007057445759,2000,1
16,0.790589451789856,0,0.458255529403686,19.0058248017205,965,0.001858743219921,2000,1
17,0.795368075370789,0,0.468003809452057,20.0439904522216,1028,0.00198009122288,2000,1
18,0.802516996860504,0,0.471920132637024,18.4878417397843,1009,0.001943494206114,2000,1
19,0.800961494445801,0,0.480937719345093,19.0806600475672,1013,0.001951198841223,2000,1
20,0.801882386207581,0,0.452014565467835,17.7893021086193,999,0.001924232618343,2000,1
21,0.811282575130463,0,0.425870537757874,18.2656003696223,1050,0.002022466715976,2000,1
22,0.798812747001648,0,0.419617176055908,18.9183990030377,1090,0.002099513067061,2000,1
23,0.772653520107269,0,0.43766987323761,19.6869974869197,1135,0.002186190212032,2000,1
24,0.74388188123703,0,0.295547783374786,19.0805024771082,1100,0.002118774654832,2000,1
25,0.725762844085693,0,0.194902688264847,17.9794170839166,1009,0.001943494206114,2000,1
26,0.70500099658966,0,0.411638975143433,19.2518039918247,1035,0.00199357433432,2000,1
27,0.759105443954468,0,0.442625105381012,18.1969561147352,1035,0.00199357433432,2000,1
28,0.784521698951721,0,0.528958857059479,19.1109587093697,993,0.00191267566568,2000,0
29,0.795536994934082,0,0.531896650791168,18.5478024721928,1002,0.001930011094675,2000,0
